count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,intervals_in_count,total_vehicle_day,total_pedestrian_day,total_bike_day,avg_vehicle_per_15min,peak_hour_start,peak_hour_vehicle,north_vehicle_day,east_vehicle_day,south_vehicle_day,west_vehicle_day,left_turn_vehicle_day,through_vehicle_day,right_turn_vehicle_day
46161,2022-04-30,College St / Ossington Ave,43.6543887000655,-79.4226792245877,4_leg,"N,E,S,W",,1,1,1,1,32,10922,3789,797,341.312,2022-04-30 16:00,1695,2844,2858,2282,2938,739,8606,1577
46163,2022-04-28,College St / Ossington Ave,43.6543887000655,-79.4226792245877,4_leg,"N,E,S,W",,1,1,1,1,32,11829,5067,823,369.656,2022-04-28 16:00,1779,3171,3014,2707,2937,859,9266,1704
46165,2022-04-30,College St / Bathurst St,43.6564657854785,-79.4077021231845,4_leg,"N,E,S,W",,1,1,1,1,32,13263,5566,1353,414.469,2022-04-30 16:00,2084,3484,2993,4066,2720,1555,9905,1803
46167,2022-04-28,College St / Bathurst St,43.6564657854785,-79.4077021231845,4_leg,"N,E,S,W",,1,1,1,1,32,15030,4884,1347,469.688,2022-04-28 17:00,2218,3953,3499,4611,2967,1497,11358,2175
46169,2022-04-30,Spadina Ave / College St,43.657948514946,-79.4000484228339,4_leg,"N,E,S,W",,1,1,1,1,32,12774,13478,1106,399.188,2022-04-30 17:00,2036,3120,3043,3343,3268,1556,9306,1912
46171,2022-04-28,Spadina Ave / College St,43.657948514946,-79.4000484228339,4_leg,"N,E,S,W",,1,1,1,1,32,13980,17400,1302,436.875,2022-04-28 16:00,2003,2971,3519,3796,3694,1326,10485,2169
46101,2022-04-30,Gerrard St E / Carlaw Ave (North),43.6676290769072,-79.3427628318333,4_leg,"N,E,S,W",,1,1,1,1,32,12016,3884,409,375.5,2022-04-30 13:00,1827,3398,3482,2328,2808,2001,7647,2368
46103,2022-04-28,Gerrard St E / Carlaw Ave (North),43.6676290769072,-79.3427628318333,4_leg,"N,E,S,W",,1,1,1,1,32,12641,3438,286,395.031,2022-04-28 17:00,1915,3444,3778,2346,3073,1991,8226,2424
46213,2022-04-28,Spadina Ave / Dundas St W,43.6529319025589,-79.3980443881154,4_leg,"N,E,S,W",,1,1,1,1,32,12760,14020,1271,398.75,2022-04-28 17:00,1900,2905,2779,4766,2310,1412,9714,1634
46215,2022-04-30,Dupont St / Lansdowne Ave,43.6667255135304,-79.4464614030731,4_leg,"N,E,S,W",,1,1,1,1,32,17924,4083,504,560.125,2022-04-30 14:00,2640,3610,4886,3685,5743,2145,13174,2605
46217,2022-04-28,Dupont St / Lansdowne Ave,43.6667255135304,-79.4464614030731,4_leg,"N,E,S,W",,1,1,1,1,32,18267,3831,332,570.844,2022-04-28 08:00,2510,3970,4808,3807,5682,2260,13446,2561
46173,2022-04-30,Spadina Ave / Harbord St,43.6630523324581,-79.4021092632754,4_leg,"N,E,S,W",,1,1,1,1,32,10846,5420,902,338.938,2022-04-30 14:00,1749,3110,1892,3213,2631,1417,8075,1354
46175,2022-04-28,Spadina Ave / Harbord St,43.6630523324581,-79.4021092632754,4_leg,"N,E,S,W",,1,1,1,1,32,11832,3792,1123,369.75,2022-04-28 16:00,1841,3019,2271,3686,2856,1658,8820,1354
46177,2022-06-22,Wilson Ave / Yonge Blvd,43.7412879056269,-79.4152267648102,4_leg,"N,E,S,W",,1,1,1,1,32,13784,402,51,430.75,2022-06-22 17:00,2148,578,5601,2614,4991,2659,8249,2876
46179,2022-04-30,Bathurst St / Harbord St,43.6615219532537,-79.4097464356676,4_leg,"N,E,S,W",,1,1,1,1,32,12320,2969,920,385.0,2022-04-30 16:00,1921,3343,2259,3959,2759,1661,9344,1315
46181,2022-04-28,Bathurst St / Harbord St,43.6615219532537,-79.4097464356676,4_leg,"N,E,S,W",,1,1,1,1,32,14036,3000,985,438.625,2022-04-28 17:00,2184,3850,2818,4270,3098,1837,10817,1382
46183,2022-04-30,Bathurst St / Bloor St W,43.6651204017518,-79.4111954412483,4_leg,"N,E,S,W",,1,1,1,1,32,13225,9149,1886,413.281,2022-04-30 17:00,2009,3110,2839,4009,3267,52,11482,1691
46185,2022-04-28,Bathurst St / Bloor St W,43.6651204017518,-79.4111954412483,4_leg,"N,E,S,W",,1,1,1,1,32,15254,7605,1407,476.688,2022-04-28 17:00,2183,4153,3168,4509,3424,27,13307,1920
46131,2022-04-28,Eastwood Rd / Gerrard St E / Coxwell Ave,43.6729080301073,-79.3193098705779,4_leg,"N,E,S,W",,1,1,1,1,32,9883,3821,150,308.844,2022-04-28 17:00,1520,3395,1530,2864,2094,1938,5665,2280
46133,2022-04-30,Queen St W / Lansdowne Ave,43.6405834867601,-79.4366689432791,3_leg,"N,E,W",S,1,1,0,1,32,8737,3516,784,273.031,2022-04-30 13:00,1244,2118,2756,0,3863,1995,4608,2134
46135,2022-04-28,Queen St W / Lansdowne Ave,43.6405834867601,-79.4366689432791,3_leg,"N,E,W",S,1,1,0,1,32,8301,3889,513,259.406,2022-04-28 08:00,1181,1842,2410,0,4049,2036,4477,1788
46137,2022-04-30,Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,4_leg,"N,E,S,W",,1,1,1,1,32,15561,5742,1103,486.281,2022-04-30 14:00,2403,3724,3989,4077,3771,2541,10821,2199
46139,2022-04-28,Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,4_leg,"N,E,S,W",,1,1,1,1,32,15776,3214,429,493.0,2022-04-28 16:00,2195,3642,4392,3858,3884,2775,10988,2013
46141,2022-04-30,Bloor St W / Lansdowne Ave,43.6583384169865,-79.4427340259447,4_leg,"N,E,S,W",,1,1,1,1,32,13062,7120,1086,408.188,2022-04-30 14:00,1909,3553,3297,3010,3202,1232,10161,1669
46143,2022-04-28,Bloor St W / Lansdowne Ave,43.6583384169865,-79.4427340259447,4_leg,"N,E,S,W",,1,1,1,1,32,13327,6552,712,416.469,2022-04-28 08:00,1769,3303,3307,3220,3497,1144,10545,1638
46187,2022-04-30,Roncesvalles Ave / Dundas St W,43.6538824755662,-79.4518460636309,3_leg,"N,E,S",W,1,1,1,0,32,8748,2897,411,273.375,2022-04-30 17:00,1400,4161,2667,1920,0,2344,3737,2667
46189,2022-04-28,Roncesvalles Ave / Dundas St W,43.6538824755662,-79.4518460636309,3_leg,"N,E,S",W,1,1,1,0,32,9965,2169,294,311.406,2022-04-28 17:00,1552,4624,3253,2088,0,2613,4099,3253
46191,2022-04-30,Lansdowne Ave / Dundas St W,43.6501684137085,-79.4397312230224,4_leg,"N,E,S,W",,1,1,1,1,32,12384,3256,990,387.0,2022-04-30 16:00,1894,3049,3163,3585,2587,1122,9636,1626
46193,2022-04-28,Lansdowne Ave / Dundas St W,43.6501684137085,-79.4397312230224,4_leg,"N,E,S,W",,1,1,1,1,32,12639,3472,916,394.969,2022-04-28 17:00,2047,3021,3317,3482,2819,1101,9941,1597
46195,2022-04-30,Dufferin St / Dundas St W,43.6496351468501,-79.4314267284597,4_leg,"N,E,S,W",,1,1,1,1,32,13575,4755,733,424.219,2022-04-30 14:00,1969,3929,2469,4551,2626,1296,10550,1729
46197,2022-04-28,Dufferin St / Dundas St W,43.6496351468501,-79.4314267284597,4_leg,"N,E,S,W",,1,1,1,1,32,14718,4110,675,459.938,2022-04-28 16:00,2165,4015,2975,4711,3017,1317,11563,1838
46199,2022-07-06,Richmond St W / Portland St,43.6469770879183,-79.4011080168166,3_leg,"N,E,S",W,1,1,1,0,32,5272,5087,1234,164.75,2022-07-06 16:00,961,707,3905,660,0,1059,3383,830
46219,2022-04-30,Dupont St / Bathurst St,43.6731567824965,-79.414358705432,4_leg,"N,E,S,W",,1,1,1,1,32,17319,1792,289,541.219,2022-04-30 17:00,2622,4052,3962,4956,4349,1764,13472,2083
46221,2022-04-28,Dupont St / Bathurst St,43.6731567824965,-79.414358705432,4_leg,"N,E,S,W",,1,1,1,1,32,19095,1990,128,596.719,2022-04-28 17:00,2898,4083,4547,5249,5216,1682,15204,2209
46223,2022-04-30,Queen St W / Ossington Ave / Lower Ossington Ave,43.6441644805121,-79.4188555564424,4_leg,"N,E,S,W",,1,1,1,1,32,9138,8906,621,285.562,2022-04-30 14:00,1470,1849,3568,190,3531,1836,5349,1953
46225,2022-04-28,Queen St W / Ossington Ave / Lower Ossington Ave,43.6441644805121,-79.4188555564424,4_leg,"N,E,S,W",,1,1,1,1,32,10285,6601,419,321.406,2022-04-28 17:00,1583,1870,4053,422,3940,2024,6224,2037
46227,2022-04-30,Bathurst St / Queen St W,43.6471882946161,-79.4040105032962,4_leg,"N,E,S,W",,1,1,1,1,32,12350,13625,1036,385.938,2022-04-30 17:00,1871,2851,2314,4596,2589,132,10426,1792
46229,2022-04-28,Bathurst St / Queen St W,43.6471882946161,-79.4040105032962,4_leg,"N,E,S,W",,1,1,1,1,32,14515,9004,712,453.594,2022-04-28 17:00,2227,3337,3261,4732,3185,53,12298,2164
46231,2022-04-30,Spadina Ave / Queen St W,43.6487421999307,-79.3963707967362,4_leg,"N,E,S,W",,1,1,1,1,32,13536,18848,1219,423.0,2022-04-30 13:00,2037,3446,2113,5449,2528,1337,10153,2046
46233,2022-04-28,Spadina Ave / Queen St W,43.6487421999307,-79.3963707967362,4_leg,"N,E,S,W",,1,1,1,1,32,14133,14819,1140,441.656,2022-04-28 17:00,1874,2715,2744,5444,3230,1299,10662,2172
46235,2022-04-30,Spadina Ave / King St W,43.6454591946946,-79.3950289341112,4_leg,"N,E,S,W",,1,1,1,1,31,10190,16961,874,328.71,2022-04-30 17:00,1521,3748,407,5247,788,486,8423,1281
46237,2022-04-28,Spadina Ave / King St W,43.6454591946946,-79.3950289341112,4_leg,"N,E,S,W",,1,1,1,1,32,11603,9689,1128,362.594,2022-04-28 10:00,1515,3482,440,6885,796,535,9729,1339
46239,2022-04-30,Bathurst St / King St W,43.6439263107158,-79.4027055347119,4_leg,"N,E,S,W",,1,1,1,1,32,10790,11125,863,337.188,2022-04-30 17:00,1764,3663,598,3878,2651,2116,6118,2556
46241,2022-04-28,Bathurst St / King St W,43.6439263107158,-79.4027055347119,4_leg,"N,E,S,W",,1,1,1,1,32,7983,8816,734,249.469,2022-04-28 17:00,1177,679,677,4227,2400,1779,4691,1513
46243,2022-04-30,King St W / Dufferin St,43.6389604844831,-79.4273748108805,4_leg,"N,E,S,W",,1,1,1,1,32,12651,4762,534,395.344,2022-04-30 17:00,1955,4412,2620,2740,2879,1778,8688,2185
46245,2022-04-28,King St W / Dufferin St,43.6389604844831,-79.4273748108805,4_leg,"N,E,S,W",,1,1,1,1,32,11496,5118,355,359.25,2022-04-28 17:00,1629,4116,2476,2516,2388,1721,7766,2009
46247,2022-04-30,King St W / Strachan Ave,43.6420425693954,-79.4119706397866,4_leg,"N,E,S,W",,1,1,1,1,32,9522,5982,1440,297.562,2022-04-30 17:00,1437,1593,2206,3289,2434,1366,6570,1586
46249,2022-04-28,King St W / Strachan Ave,43.6420425693954,-79.4119706397866,4_leg,"N,E,S,W",,1,1,1,1,32,9268,4057,876,289.625,2022-04-28 17:00,1419,1940,2132,3358,1838,1066,6773,1429
46251,2022-04-30,Queen St W / Strachan Ave / Trinity Dr,43.6453428804547,-79.4131872745029,3_leg,"E,S,W",N,0,1,1,1,32,8344,2987,807,260.75,2022-04-30 14:00,1321,0,3479,1550,3315,1447,5616,1281
46253,2022-04-28,Queen St W / Strachan Ave / Trinity Dr,43.6453428804547,-79.4131872745029,3_leg,"E,S,W",N,0,1,1,1,32,9745,2729,617,304.531,2022-04-28 17:00,1459,0,4210,1896,3639,1829,6370,1546
46255,2022-04-30,Ossington Ave / Harbord St,43.6585470599286,-79.4243150795504,4_leg,"N,E,S,W",,1,1,1,1,32,9232,1274,226,288.5,2022-04-30 14:00,1477,3811,2463,2945,13,2625,4499,2108
46257,2022-04-28,Ossington Ave / Harbord St,43.6585470599286,-79.4243150795504,4_leg,"N,E,S,W",,1,1,1,1,32,10095,877,302,315.469,2022-04-28 16:00,1538,3902,3109,3077,7,2839,4708,2548
46259,2022-04-30,Yonge St / Wellesley St E / Wellesley St W,43.6649280697223,-79.3845550476062,4_leg,"N,E,S,W",,1,1,1,1,32,8611,15722,1107,269.094,2022-04-30 17:00,1403,2324,2111,2295,1881,1068,6262,1281
46261,2022-04-28,Yonge St / Wellesley St E / Wellesley St W,43.6649280697223,-79.3845550476062,4_leg,"N,E,S,W",,1,1,1,1,32,10467,13288,999,327.094,2022-04-28 17:00,1556,2789,2554,2961,2163,1057,7945,1465
46263,2022-04-30,College St / Yonge St / Carlton St,43.6613718103314,-79.3831103705459,4_leg,"N,E,S,W",,1,1,1,1,32,8560,20572,803,267.5,2022-04-30 17:00,1460,2145,2343,1558,2514,73,7337,1150
46265,2022-04-28,College St / Yonge St / Carlton St,43.6613718103314,-79.3831103705459,4_leg,"N,E,S,W",,1,1,1,1,32,11195,16546,919,349.844,2022-04-28 17:00,1719,2579,2890,1997,3729,37,9812,1346
46267,2022-04-30,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,32,8898,9201,1005,278.062,2022-04-30 14:00,1345,2181,2100,2399,2218,872,6504,1522
46269,2022-04-28,Wellesley St E / Church St,43.6657061284767,-79.3809320003069,4_leg,"N,E,S,W",,1,1,1,1,32,10152,4066,860,317.25,2022-04-28 17:00,1486,2473,2557,2915,2207,766,7852,1534
46271,2022-04-30,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,32,9818,11625,818,306.812,2022-04-30 17:00,1548,2365,2354,2623,2476,1360,7024,1434
46201,2022-07-06,Richmond St W / Brant St,43.6474744990098,-79.3986568806368,2_leg_other,"E,S","N,W",0,1,1,0,32,4547,1482,1186,142.094,2022-07-06 16:00,866,0,3821,726,0,726,3821,0
46203,2022-04-30,Dundas St W / Ossington Ave,43.6493340834881,-79.4207821526692,4_leg,"N,E,S,W",,1,1,1,1,32,9946,7463,880,310.812,2022-04-30 17:00,1586,1887,3243,1965,2851,1378,6759,1809
46205,2022-04-28,Dundas St W / Ossington Ave,43.6493340834881,-79.4207821526692,4_leg,"N,E,S,W",,1,1,1,1,32,11186,6264,840,349.562,2022-04-28 16:00,1769,2059,3704,2186,3237,1427,7913,1846
46207,2022-04-30,Bathurst St / Dundas St W,43.6522953239422,-79.4060130671235,4_leg,"N,E,S,W",,1,1,1,1,32,12488,6530,1216,390.25,2022-04-30 17:00,1966,2985,2603,4485,2415,1840,8772,1876
46209,2022-04-28,Bathurst St / Dundas St W,43.6522953239422,-79.4060130671235,4_leg,"N,E,S,W",,1,1,1,1,32,14246,6061,934,445.188,2022-04-28 17:00,2245,3378,3044,5068,2756,1990,10128,2128
46211,2022-04-30,Spadina Ave / Dundas St W,43.6529319025589,-79.3980443881154,4_leg,"N,E,S,W",,1,1,1,1,32,11547,24333,1153,360.844,2022-04-30 13:00,1776,2705,2265,4314,2263,1619,8277,1651
46319,2022-06-25,Queen St E / Wineva Ave (West),43.6709637813908,-79.2957557049419,4_leg,"N,E,S,W",,1,1,1,1,32,6480,4677,416,202.5,2022-06-25 11:00,975,665,2800,346,2669,429,5256,795
46145,2022-04-30,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,16564,8806,1529,517.625,2022-04-30 16:00,2496,4964,3221,5060,3319,1307,13702,1555
46147,2022-04-28,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,17055,8092,949,532.969,2022-04-28 17:00,2407,4746,3804,4672,3833,1465,14261,1329
46149,2022-04-30,Spadina Ave / Bloor St W / Spadina Rd,43.6666676425084,-79.4038316245015,4_leg,"N,E,S,W",,1,1,1,1,32,13196,9872,1841,412.375,2022-04-30 16:00,2075,3350,3368,3436,3042,1878,9548,1770
46151,2022-04-28,Spadina Ave / Bloor St W / Spadina Rd,43.6666676425084,-79.4038316245015,4_leg,"N,E,S,W",,1,1,1,1,32,13863,3492,1444,433.219,2022-04-28 17:00,1966,3063,3521,3604,3675,1885,10102,1876
46153,2022-04-30,Lansdowne Ave / College St,43.651012180455,-79.4399996723701,4_leg,"N,E,S,W",,1,1,1,1,32,11012,2254,610,344.125,2022-04-30 16:00,1746,3133,2752,2909,2218,1844,7338,1830
46155,2022-04-28,Lansdowne Ave / College St,43.651012180455,-79.4399996723701,4_leg,"N,E,S,W",,1,1,1,1,32,11520,3173,455,360.0,2022-04-28 17:00,1774,3090,3274,2877,2279,1880,7795,1845
46273,2022-04-28,Carlton St / Church St,43.6618741406587,-79.3793431639936,4_leg,"N,E,S,W",,1,1,1,1,32,12707,8446,789,397.094,2022-04-28 17:00,2128,2821,3045,3665,3176,1315,9569,1823
46275,2022-04-28,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,32,14465,13638,520,452.031,2022-04-28 17:00,1921,4368,2327,4617,3153,53,12057,2355
46277,2022-04-30,Bay St / Queen St W (East),43.6518937745629,-79.3817182520387,4_leg,"N,E,S,W",,1,1,1,1,32,11364,15820,449,355.125,2022-04-30 16:00,1769,3127,1624,4108,2505,452,9861,1051
46279,2022-07-06,Caledonia Rd / Tycos Dr,43.7032136212197,-79.4644783428467,3_leg,"N,E,S",W,1,1,1,0,32,11027,176,29,344.594,2022-07-06 17:00,1536,5281,801,4945,0,810,9243,974
46281,2022-08-10,Scarlett Rd / Bernice Cres,43.6669062129011,-79.4995119999478,4_leg,"N,E,S,W",,1,1,1,1,32,9299,585,70,290.594,2022-08-10 17:00,1454,4410,105,4653,131,229,8746,324
46283,2022-08-10,Scarlett Rd / Eileen Ave,43.6680040067548,-79.5004586949287,4_leg,"N,E,S,W",,1,1,1,1,32,9158,300,70,286.188,2022-08-10 17:00,1460,4419,154,4366,219,286,8543,329
46321,2022-06-23,Queen St E / Wineva Ave (West),43.6709637813908,-79.2957557049419,4_leg,"N,E,S,W",,1,1,1,1,32,7441,4364,276,232.531,2022-06-23 17:00,1160,722,3114,320,3285,412,6268,761
46323,2022-08-10,Yarmouth Rd / Miles Pl,43.6695021364419,-79.4234849418124,3_leg,"N,E,S",W,1,1,1,0,32,445,325,116,13.906,2022-08-10 17:00,105,39,384,22,0,57,328,60
46325,2022-08-11,Lawton Blvd / Duggan Ave,43.6938025148771,-79.3970605535229,4_leg,"N,E,S,W",,1,1,1,1,32,782,982,213,24.438,2022-08-11 17:00,118,346,16,329,91,94,544,144
46327,2022-08-10,Scarlett Rd / Leggett Ave / Kingdom St,43.6949038679145,-79.5195826367543,4_leg,"N,E,S,W",,1,1,1,1,32,7933,102,15,247.906,2022-08-10 17:00,1425,4147,130,3577,79,197,7545,191
46329,2022-06-25,Queen St E / Broadview Ave,43.6588697433208,-79.3498290882523,4_leg,"N,E,S,W",,1,1,1,1,32,7686,5641,1087,240.188,2022-06-25 17:00,1138,1349,2222,1981,2134,1363,5004,1319
46331,2022-06-23,Queen St E / Broadview Ave,43.6588697433208,-79.3498290882523,4_leg,"N,E,S,W",,1,1,1,1,32,9352,5096,1035,292.25,2022-06-23 17:00,1453,1641,2570,2387,2754,1251,6540,1561
46333,2022-06-25,Queen St E / Willow Ave,43.6729028480743,-79.2863314611947,4_leg,"N,E,S,W",,1,1,1,1,32,5774,2114,416,180.438,2022-06-25 13:00,849,306,2851,53,2564,301,5055,418
46157,2022-04-30,College St / Dufferin St,43.6525691944766,-79.4325621785799,4_leg,"N,E,S,W",,1,1,1,1,32,13444,3812,488,420.125,2022-04-30 16:00,2020,4446,2596,3885,2517,1310,10387,1747
46371,2022-06-23,Danforth Ave / Broadview Ave,43.6762023325774,-79.3588725672342,4_leg,"N,E,S,W",,1,1,1,1,32,16083,6723,2054,502.594,2022-06-23 17:00,2355,3855,3666,2993,5569,3274,8817,3992
46373,2022-09-13,Norcross Rd / Faywood Blvd,43.7516784989466,-79.4513496531367,4_leg,"N,E,S,W",,1,1,1,1,32,3110,413,63,97.188,2022-09-13 08:00,721,1447,13,1563,87,150,2808,152
46375,2022-09-13,Rosalie Ave / Loney Ave,43.7225707283904,-79.5172822771085,4_leg,"N,E,S,W",,1,1,1,1,32,420,265,5,13.125,2022-09-13 08:00,187,146,3,197,74,75,266,79
46377,2022-09-13,Tillplain Rd / Cocksfield Ave,43.7526673241242,-79.4585878539819,4_leg,"N,E,S,W",,1,1,1,1,32,589,836,12,18.406,2022-09-13 08:00,226,276,257,4,52,278,83,228
46379,2022-09-13,Combe Ave / Elder St,43.7601488868269,-79.4532989618083,4_leg,"N,E,S,W",,1,1,1,1,32,643,109,16,20.094,2022-09-13 16:00,118,196,132,235,80,74,458,111
46381,2022-09-13,Clifton Ave / Elder St,43.7609345741778,-79.4536102254716,3_leg,"N,E,S",W,1,1,1,0,32,462,48,15,14.438,2022-09-13 08:00,88,204,55,203,0,55,354,53
46383,2022-09-13,Kennard Ave / Elder St / Irving W. Chapley Park Trl,43.7616957719035,-79.4539303090819,4_leg,"N,E,S,W",,1,1,1,1,32,470,174,23,14.688,2022-09-13 16:00,94,211,66,192,1,63,321,86
46285,2022-06-22,Bathurst St / Delhi Ave,43.7400012426195,-79.4346613845024,3_leg,"N,E,S",W,1,1,1,0,32,14421,212,93,450.656,2022-06-22 17:00,2077,7613,247,6561,0,177,13955,289
46287,2022-06-23,Royalcrest Rd / Cabernet Crcl,43.7511356630311,-79.6042947408398,3_leg,"N,E,W",S,1,1,0,1,32,3570,123,21,111.562,2022-06-23 17:00,664,555,1265,0,1750,532,2467,571
46289,2022-06-21,Weston Rd / Imogene Ave / St. Lucie Park Trl,43.7427256317163,-79.5403379491832,4_leg,"N,E,S,W",,1,1,1,1,32,12667,474,21,395.844,2022-06-21 16:00,1972,6129,135,6257,146,273,12123,271
46291,2022-07-07,The Queensway / Plastics Ave,43.6247113045492,-79.5099874908551,4_leg,"N,E,S,W",,1,1,1,1,32,15300,338,94,478.125,2022-07-07 17:00,2306,9,6912,567,7812,560,13494,1246
46293,2022-06-30,Pape Ave / Eastern Ave,43.6588926490462,-79.3365900407115,4_leg,"N,E,S,W",,1,1,1,1,32,11051,330,178,345.344,2022-06-30 17:00,1562,509,5015,181,5346,649,9512,890
46295,2022-07-02,Keele St / Dundas St W,43.665405410222,-79.4645340244824,4_leg,"N,E,S,W",,1,1,1,1,32,16324,4361,460,510.125,2022-07-02 13:00,2301,6003,3519,3799,3003,2101,11664,2559
46297,2022-06-30,Keele St / Dundas St W,43.665405410222,-79.4645340244824,4_leg,"N,E,S,W",,1,1,1,1,32,19634,4856,565,613.562,2022-06-30 16:00,2745,6990,3965,5079,3600,1699,15113,2822
46299,2022-07-02,Dundas St W / High Park Ave,43.6654779321823,-79.470342117244,3_leg,"E,S,W",N,0,1,1,1,32,7103,1946,341,221.969,2022-07-02 16:00,1087,0,2720,635,3748,621,5875,607
46301,2022-06-30,Dundas St W / High Park Ave,43.6654779321823,-79.470342117244,3_leg,"E,S,W",N,0,1,1,1,32,9222,1766,382,288.188,2022-06-30 17:00,1343,0,3466,1038,4718,1000,7343,879
46303,2022-07-02,Dufferin St / St Clair Ave W,43.6779493245737,-79.4430772259365,4_leg,"N,E,S,W",,1,1,1,1,32,12645,7368,149,395.156,2022-07-02 16:00,1857,4316,2239,3764,2326,1317,10030,1298
46305,2022-06-29,Dufferin St / St Clair Ave W,43.6779493245737,-79.4430772259365,4_leg,"N,E,S,W",,1,1,1,1,32,16541,9208,183,516.906,2022-06-29 16:00,2395,5172,2883,5528,2958,1446,13650,1445
46307,2022-07-02,St Clair Ave W / Oakwood Ave (East),43.6795920177992,-79.4356895377744,4_leg,"N,E,S,W",,1,1,1,1,32,10580,3084,207,330.625,2022-07-02 16:00,1585,3179,2955,2239,2207,1700,6888,1992
46309,2022-06-30,St Clair Ave W / Oakwood Ave (East),43.6795920177992,-79.4356895377744,4_leg,"N,E,S,W",,1,1,1,1,32,13331,4009,195,416.594,2022-06-30 08:00,1788,3725,3895,2741,2970,1973,8969,2389
46311,2022-07-02,St Clair Ave W / Christie St,43.6817095097727,-79.4257196186395,3_leg,"E,S,W",N,0,1,1,1,32,6672,3010,390,208.5,2022-07-02 14:00,975,0,2615,1446,2611,1408,4039,1225
46313,2022-06-30,St Clair Ave W / Christie St,43.6817095097727,-79.4257196186395,3_leg,"E,S,W",N,0,1,1,1,32,9423,2940,230,294.469,2022-06-30 17:00,1314,0,3616,2212,3595,2057,5758,1608
46315,2022-06-25,Woodbine Ave / Queen St E,43.6687570794938,-79.3057752992992,4_leg,"N,E,S,W",,1,1,1,1,32,14192,4760,711,443.5,2022-06-25 14:00,2114,3781,3532,4437,2442,2562,8600,3030
46317,2022-06-23,Woodbine Ave / Queen St E,43.6687570794938,-79.3057752992992,4_leg,"N,E,S,W",,1,1,1,1,32,16034,4112,416,501.062,2022-06-23 17:00,2557,3524,4039,5579,2892,2070,11003,2961
46423,2022-07-02,Bloor St W / Lansdowne Ave,43.6583384169865,-79.4427340259447,4_leg,"N,E,S,W",,1,1,1,1,32,10426,7338,1350,325.812,2022-07-02 16:00,1476,3090,2564,2519,2253,1045,8152,1229
46425,2022-06-30,Bloor St W / Lansdowne Ave,43.6583384169865,-79.4427340259447,4_leg,"N,E,S,W",,1,1,1,1,32,13793,6703,1684,431.031,2022-06-30 16:00,1907,3686,3372,3291,3444,1197,10916,1680
46427,2022-07-02,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,14139,14504,1840,441.844,2022-07-02 14:00,2007,4604,2763,4656,2116,1052,11641,1446
46429,2022-06-30,Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,4_leg,"N,E,S,W",,1,1,1,1,32,17263,10687,1980,539.469,2022-06-30 17:00,2496,4863,3794,4929,3677,1413,14504,1346
46431,2022-07-02,Spadina Ave / Bloor St W / Spadina Rd,43.6666676425084,-79.4038316245015,4_leg,"N,E,S,W",,1,1,1,1,32,10217,7460,2167,319.281,2022-07-02 17:00,1739,2778,2618,2340,2481,1557,7240,1420
46433,2022-06-30,Spadina Ave / Bloor St W / Spadina Rd,43.6666676425084,-79.4038316245015,4_leg,"N,E,S,W",,1,1,1,1,32,12935,8092,2429,404.219,2022-06-30 17:00,1809,3065,3446,2828,3596,1776,9376,1783
46435,2022-07-02,Lansdowne Ave / College St,43.651012180455,-79.4399996723701,4_leg,"N,E,S,W",,1,1,1,1,32,9308,1781,703,290.875,2022-07-02 16:00,1458,2662,2328,2399,1919,1540,6074,1694
46335,2022-06-23,Queen St E / Willow Ave,43.6729028480743,-79.2863314611947,4_leg,"N,E,S,W",,1,1,1,1,32,6698,1674,262,209.312,2022-06-23 17:00,1075,318,3047,76,3257,338,5958,402
46337,2022-06-25,Queen St E / Carlaw Ave,43.6610584825326,-79.3400793975258,4_leg,"N,E,S,W",,1,1,1,1,32,8751,5009,568,273.469,2022-06-25 14:00,1326,2597,2286,1867,2001,1070,6441,1240
46339,2022-06-23,Queen St E / Carlaw Ave,43.6610584825326,-79.3400793975258,4_leg,"N,E,S,W",,1,1,1,1,32,9734,5425,759,304.188,2022-06-23 16:00,1457,2533,2501,2213,2487,1204,7132,1398
46341,2022-06-25,Queen St E / Greenwood Ave,43.6643730300139,-79.3252962111236,3_leg,"N,E,W",S,1,1,0,1,32,5146,1994,540,160.812,2022-06-25 13:00,760,1278,1757,0,2111,1147,2654,1345
46343,2022-06-23,Queen St E / Greenwood Ave,43.6643730300139,-79.3252962111236,3_leg,"N,E,W",S,1,1,0,1,32,5606,1829,414,175.188,2022-06-23 17:00,887,1333,1902,0,2371,1325,2843,1438
