count_id,count_date,location_name,latitude,longitude,leg_type,active_approaches,missing_approaches,north_present,east_present,south_present,west_present,total_vehicle_day_raw_derived,total_pedestrian_day_raw_derived,total_bike_day_raw_derived,summary_total_vehicle,summary_total_pedestrian,summary_total_bike,summary_count_duration_hr,summary_am_peak_start,summary_am_peak_vehicle,summary_pm_peak_start,summary_pm_peak_vehicle,is_most_recent_for_location
48335,2023-02-07,Palmerston Ave / Robinson St,43.6483217936537,-79.4070742725773,3_leg,"N,E,W",S,1,1,0,1,1884,970,252,1884,970,252,8R,2023-02-07T08:30:00,313,2023-02-07T16:45:00,311,0
48303,2023-01-28,Don Mills Rd / Steeles Ave E,43.8111841512224,-79.3607769603845,4_leg,"N,E,S,W",,1,1,1,1,26121,955,3,26121,955,3,8R,2023-01-28T08:30:00,2328,2023-01-28T14:00:00,3937,0
48305,2023-01-28,Hwy 404 S Ramp / Steeles Ave E / Townsend Rd,43.8119179303512,-79.3575556725031,4_leg,"N,E,S,W",,1,1,1,1,22508,312,0,22508,312,0,8R,2023-01-28T08:30:00,2105,2023-01-28T14:00:00,3371,0
48409,2023-02-14,Don Mills Rd / Steeles Ave E,43.8111841512224,-79.3607769603845,4_leg,"N,E,S,W",,1,1,1,1,27474,1650,1,27474,1650,1,8R,2023-02-14T08:15:00,3899,2023-02-14T17:00:00,4421,0
48411,2023-02-15,Don Mills Rd / Steeles Ave E,43.8111841512224,-79.3607769603845,4_leg,"N,E,S,W",,1,1,1,1,25495,1287,1,25495,1287,1,8R,2023-02-15T08:15:00,3664,2023-02-15T17:00:00,3938,0
48413,2023-02-15,Richmond St E / Power St,43.6547979581243,-79.3630028177424,3_leg,"N,E,S",W,1,1,1,0,9659,239,24,9659,239,24,8R,2023-02-15T07:30:00,1559,2023-02-15T17:00:00,1270,0
48415,2023-02-15,Adelaide St E / Power St,43.6540780647148,-79.3627392262297,3_leg,"N,S,W",E,1,0,1,1,8490,310,34,8490,310,34,8R,2023-02-15T08:15:00,918,2023-02-15T16:15:00,1398,1
48417,2023-02-28,Sheppard Ave E / Parkway Forest Dr,43.775834697804,-79.3437226615097,4_leg,"N,E,S,W",,1,1,1,1,20811,2065,0,20811,2065,0,8R,2023-02-28T08:00:00,2676,2023-02-28T16:45:00,3330,1
48337,2023-02-07,Tecumseth St / Adelaide St W,43.6446764209133,-79.4057776584858,2_leg_other,"S,W","N,E",0,0,1,1,548,1484,354,548,1484,354,8R,2023-02-07T08:15:00,97,2023-02-07T17:00:00,81,0
48339,2023-01-28,Steeles Ave E / Firebrace Rd,43.8178819078953,-79.3320996208507,4_leg,"N,E,S,W",,1,1,1,1,21946,76,2,21946,76,2,8R,2023-01-28T08:30:00,2080,2023-01-28T16:45:00,3548,0
48341,2023-01-28,Steeles Ave E: Walkway E of Firebrace and S of Steeles - Walkway W of Warden and S of Steeles,43.8184194596098,-79.3297674025387,3_leg,"N,E,W",S,1,1,0,1,22834,227,1,22834,227,1,8R,2023-01-28T08:30:00,2088,2023-01-28T16:45:00,3698,0
48343,2023-01-28,Steeles Ave E / Silver Star Blvd,43.8253064157797,-79.3000796960971,4_leg,"N,E,S,W",,1,1,1,1,19013,918,2,19013,918,2,8R,2023-01-28T08:30:00,1849,2023-01-28T14:00:00,2974,0
48345,2023-02-28,Palmerston Blvd / Ulster St,43.6593127613285,-79.4115068814654,4_leg,"N,E,S,W",,1,1,1,1,1546,728,86,1546,728,86,8R,2023-02-28T08:30:00,327,2023-02-28T17:00:00,250,0
48347,2023-02-28,Don Mills Rd W to Goodview Rd,43.78137057971979,-79.35200223188792,3_leg,"N,E,W",S,1,1,0,1,7011,447,4,7011,447,4,8R,2023-02-28T08:00:00,1363,2023-02-28T16:30:00,1108,1
48349,2023-02-28,Don Mills Rd / Seneca Hill Dr,43.7902739867315,-79.3541591052781,4_leg,"N,E,S,W",,1,1,1,1,12596,745,7,12596,745,7,8R,2023-02-28T08:15:00,2189,2023-02-28T16:30:00,2177,1
48351,2023-02-28,Finch Ave E / Linus Rd / Brahms Ave,43.7919621649671,-79.3580748102644,4_leg,"N,E,S,W",,1,1,1,1,13767,427,2,13767,427,2,8R,2023-02-28T08:00:00,2115,2023-02-28T16:45:00,2208,1
48353,2023-02-28,Au Large Blvd / Finch Ave E / Hwy 404 S Ramp / Seneca Hill Dr,43.7936306925361,-79.3504413229474,4_leg,"N,E,S,W",,1,1,1,1,15948,1512,1,15948,1512,1,8R,2023-02-28T08:15:00,2565,2023-02-28T17:00:00,2597,1
48419,2023-02-28,Hwy 404 N Ramp / Hwy 404 N Sheppard Ramp / Sheppard / Sheppard Ave E / Yorkland Rd,43.7758327062999,-79.33775232061,4_leg,"N,E,S,W",,1,1,1,1,24221,300,0,24221,300,0,8R,2023-02-28T08:15:00,3530,2023-02-28T16:45:00,4002,1
48421,2023-02-28,Fairview Mall / Fairview Mall Dr / Hwy 404 S Fairview Mall Ramp / Hwy 404 S Ramp,43.7787085354688,-79.3415987520867,4_leg,"N,E,S,W",,1,1,1,1,13111,0,0,13111,0,0,8R,2023-02-28T08:00:00,2131,2023-02-28T16:45:00,1991,1
48423,2023-02-28,Don Mills Rd / Havenbrook Blvd / Parkway Forest Dr,43.769571234481,-79.3465313419276,4_leg,"N,E,S,W",,1,1,1,1,16429,1019,6,16429,1019,6,8R,2023-02-28T08:15:00,3038,2023-02-28T17:00:00,2808,1
48425,2023-02-28,Don Mills Rd / Duncan Mill Rd / Graydon Hall Dr,43.7617518750822,-79.3472298097016,4_leg,"N,E,S,W",,1,1,1,1,19078,1071,3,19078,1071,3,8R,2023-02-28T08:15:00,3545,2023-02-28T17:00:00,3169,1
48427,2023-02-28,York Mills Rd / Don Mills Rd,43.7558117619183,-79.3470452114874,4_leg,"N,E,S,W",,1,1,1,1,30599,2146,31,30599,2146,31,8R,2023-02-28T08:15:00,5132,2023-02-28T16:45:00,5004,1
48429,2023-02-28,Don Mills Rd / Mallard Rd,43.7482141355642,-79.3463523490659,3_leg,"N,S,W",E,1,0,1,1,16745,437,2,16745,437,2,8R,2023-02-28T08:00:00,2928,2023-02-28T16:15:00,2815,1
48369,2023-02-28,Don Mills Rd / Sheppard Ave E,43.7751071493231,-79.3470409706647,4_leg,"N,E,S,W",,1,1,1,1,26239,1479,3,26239,1479,3,8R,2023-02-28T08:15:00,4014,2023-02-28T16:30:00,4277,1
48371,2023-02-28,Fairview Mall Dr / Hwy 404 S Ramp / Sheppard Ave E,43.7762140787776,-79.3411695675364,3_leg,"N,E,W",S,1,1,0,1,23315,82,0,23315,82,0,8R,2023-02-28T08:15:00,3381,2023-02-28T16:30:00,3622,1
48373,2023-02-14,Eglinton E / DVP S Ramp,43.722175777223526,-79.33296489609425,other,W,"N,E,S",0,0,0,1,7591,0,7,7591,0,7,8R,2023-02-14T08:15:00,911,2023-02-14T16:00:00,1288,0
48375,2023-02-14,Bathurst St / Caribou Rd / Dell Park Ave,43.7176424313339,-79.4293945571047,4_leg,"N,E,S,W",,1,1,1,1,17388,1602,12,17388,1602,12,8R,2023-02-14T08:00:00,2700,2023-02-14T17:00:00,2444,1
48377,2023-02-14,Melody Rd / Strathburn Blvd,43.7190663053631,-79.5322173636435,3_leg,"N,E,S",W,1,1,1,0,1064,130,6,1064,130,6,8R,2023-02-14T08:00:00,282,2023-02-14T17:00:00,174,1
48379,2023-02-14,Times Rd / Roselawn Ave / Beograd Gdns,43.7011783164244,-79.4460768819218,4_leg,"N,E,S,W",,1,1,1,1,6342,258,20,6342,258,20,8R,2023-02-14T08:15:00,981,2023-02-14T16:45:00,1084,1
48355,2023-02-28,Don Mills Rd E / Godstone Rd,43.7827678785242,-79.3491250748099,3_leg,"E,S,W",N,0,1,1,1,6092,1034,3,6092,1034,3,8R,2023-02-28T08:15:00,870,2023-02-28T16:30:00,1191,1
48461,2023-02-25,Don Mills Rd W to Goodview Rd,43.78504865412499,-79.35349902371154,2_leg_other,"N,E","S,W",1,1,0,0,6200,1052,2,6200,1052,2,8R,2023-02-25T08:30:00,543,2023-02-25T16:00:00,1015,0
48463,2023-02-25,Don Mills Rd E / Godstone Rd,43.7827678785242,-79.3491250748099,3_leg,"E,S,W",N,0,1,1,1,5257,672,1,5257,672,1,8R,2023-02-25T08:30:00,472,2023-02-25T14:00:00,867,0
48465,2023-02-25,Don Mills Rd / Don Mills Rd W / Esterbrooke Ave / Fairview Mall Dr,43.7790856066961,-79.3487377141898,4_leg,"N,E,S,W",,1,1,1,1,14610,1248,1,14610,1248,1,8R,2023-02-25T08:30:00,1242,2023-02-25T16:00:00,2357,0
48467,2023-02-25,Don Mills Rd / Leith Hill Rd,43.7771288095296,-79.347897120598,4_leg,"N,E,S,W",,1,1,1,1,13443,1437,2,13443,1437,2,8R,2023-02-25T08:30:00,1116,2023-02-25T16:00:00,2233,0
48469,2023-02-25,Don Mills Rd: Sheppard Ave E - Leith Hill Rd,43.776120000000006,-79.34747000000002,3_leg,"N,E,S",W,1,1,1,0,12224,257,0,12224,257,0,8R,2023-02-25T08:30:00,1036,2023-02-25T16:00:00,2000,0
48471,2023-02-25,Don Mills Rd / Sheppard Ave E,43.7751071493231,-79.3470409706647,4_leg,"N,E,S,W",,1,1,1,1,24326,1468,3,24326,1468,3,8R,2023-02-25T08:30:00,1880,2023-02-25T14:00:00,4121,0
48431,2023-02-28,Don Mills Rd / Chipping Rd,43.744735602096,-79.3454453550639,3_leg,"N,E,S",W,1,1,1,0,15019,181,3,15019,181,3,8R,2023-02-28T08:00:00,2633,2023-02-28T16:30:00,2503,1
48433,2023-02-28,Don Mills Rd / Lawrence Ave E,43.7371733475081,-79.3434482925549,4_leg,"N,E,S,W",,1,1,1,1,26850,3069,3,26850,3069,3,8R,2023-02-28T08:00:00,4190,2023-02-28T16:45:00,4247,0
48435,2023-02-28,Lawrence Ave E / The Donway W,43.7365076145106,-79.3465461786428,4_leg,"N,E,S,W",,1,1,1,1,16668,1244,0,16668,1244,0,8R,2023-02-28T08:15:00,2629,2023-02-28T16:00:00,2609,1
48437,2023-02-28,Lawrence Ave E / The Donway E,43.7376957701331,-79.3409775414825,4_leg,"N,E,S,W",,1,1,1,1,18930,619,1,18930,619,1,8R,2023-02-28T08:15:00,2920,2023-02-28T16:30:00,3039,1
48439,2023-02-28,Don Mills Rd / The Donway E / The Donway W (South),43.7322442881024,-79.3421156171595,4_leg,"N,E,S,W",,1,1,1,1,17840,400,0,17840,400,0,8R,2023-02-28T08:00:00,2878,2023-02-28T16:30:00,3163,1
48441,2023-02-28,Don Mills Rd W to Goodview Rd,43.78504865412499,-79.35349902371154,2_leg_other,"N,E","S,W",1,1,0,0,7677,424,0,7677,424,0,8R,2023-02-28T08:00:00,1463,2023-02-28T17:00:00,1275,1
48443,2023-02-28,Don Mills Rd / Moriyama Dr / Wynford Dr,43.7230094534271,-79.3395707999897,3_leg,"N,E,S",W,1,1,1,0,20847,606,1,20847,606,1,8R,2023-02-28T08:15:00,3132,2023-02-28T16:30:00,3376,1
48445,2023-02-25,Au Large Blvd / Finch Ave E / Hwy 404 S Ramp / Seneca Hill Dr,43.7936306925361,-79.3504413229474,4_leg,"N,E,S,W",,1,1,1,1,15867,736,0,15867,736,0,8R,2023-02-25T08:30:00,1701,2023-02-25T16:00:00,2349,0
48447,2023-02-25,Don Mills Rd / Seneca Hill Dr,43.7902739867315,-79.3541591052781,4_leg,"N,E,S,W",,1,1,1,1,11559,361,1,11559,361,1,8R,2023-02-25T08:30:00,1006,2023-02-25T16:00:00,1867,0
48449,2023-02-25,Don Mills Rd / Finch Ave E / Skymark Park Trl,43.7926604919921,-79.3547369597867,4_leg,"N,E,S,W",,1,1,1,1,21955,1925,2,21955,1925,2,8R,2023-02-25T08:30:00,2046,2023-02-25T14:00:00,3390,0
48473,2023-02-25,Fairview Mall Dr / Hwy 404 S Ramp / Sheppard Ave E,43.7762140787776,-79.3411695675364,3_leg,"N,E,W",S,1,1,0,1,22814,85,1,22814,85,1,8R,2023-02-25T08:30:00,1751,2023-02-25T14:00:00,3830,0
48475,2023-02-25,Sheppard Ave E / Parkway Forest Dr,43.775834697804,-79.3437226615097,4_leg,"N,E,S,W",,1,1,1,1,21389,1841,0,21389,1841,0,8R,2023-02-25T08:30:00,1544,2023-02-25T14:00:00,3666,0
48477,2023-02-25,Hwy 404 N Ramp / Hwy 404 N Sheppard Ramp / Sheppard / Sheppard Ave E / Yorkland Rd,43.7758327062999,-79.33775232061,4_leg,"N,E,S,W",,1,1,1,1,22683,293,0,22683,293,0,8R,2023-02-25T08:30:00,1832,2023-02-25T14:00:00,3778,0
48479,2023-02-25,Don Mills Rd / Duncan Mill Rd / Graydon Hall Dr,43.7617518750822,-79.3472298097016,4_leg,"N,E,S,W",,1,1,1,1,14730,478,1,14730,478,1,8R,2023-02-25T08:30:00,1043,2023-02-25T16:45:00,2591,0
48481,2023-02-25,Don Mills Rd / Moatfield Dr,43.7586212513862,-79.3471541713182,3_leg,"N,S,W",E,1,0,1,1,13142,32,1,13142,32,1,8R,2023-02-25T08:30:00,898,2023-02-25T16:45:00,2327,0
48483,2023-02-25,Don Mills Rd / Havenbrook Blvd / Parkway Forest Dr,43.769571234481,-79.3465313419276,4_leg,"N,E,S,W",,1,1,1,1,13458,669,0,13458,669,0,8R,2023-02-25T08:30:00,955,2023-02-25T16:45:00,2312,0
48485,2023-02-25,Don Mills Rd / Clock Tower Rd,43.7344338952939,-79.3427128809501,3_leg,"N,S,W",E,1,0,1,1,12616,409,0,12616,409,0,8R,2023-02-25T08:30:00,822,2023-02-25T17:00:00,2194,0
48381,2023-02-14,Denison Rd E to Jane St,43.696726883496076,-79.50697662135428,3_leg,"E,S,W",N,0,1,1,1,3405,170,1,3405,170,1,8R,2023-02-14T08:15:00,510,2023-02-14T17:00:00,655,1
48383,2023-02-14,Brimley Rd / Eglinton Ave E,43.7366964586415,-79.2480845806502,4_leg,"N,E,S,W",,1,1,1,1,21501,1986,10,21501,1986,10,8R,2023-02-14T08:00:00,2766,2023-02-14T17:00:00,3286,0
48385,2023-02-15,Queen St W / MacDonell Ave,43.6403372069618,-79.437895586644,4_leg,"N,E,S,W",,1,1,1,1,5442,3262,184,5442,3262,184,8R,2023-02-15T07:45:00,764,2023-02-15T17:00:00,846,1
48387,2023-02-15,MacDonell Ave / Rideau Ave,43.6467441720454,-79.4403725470864,2_leg_other,"N,E","S,W",1,1,0,0,1650,307,188,1650,307,188,8R,2023-02-15T08:15:00,267,2023-02-15T17:00:00,299,1
48389,2023-02-15,MacDonell Ave / Fern Ave,43.6461902345965,-79.4401786066715,other,N,"E,S,W",1,0,0,0,773,354,125,773,354,125,8R,2023-02-15T08:15:00,86,2023-02-15T17:00:00,155,1
48391,2023-02-15,MacDonell Ave / Garden Ave,43.6453169833229,-79.4398497775043,2_leg_other,"N,W","E,S",1,0,0,1,678,334,110,678,334,110,8R,2023-02-15T08:15:00,83,2023-02-15T16:45:00,140,1
48393,2023-02-15,Sunnyside Ave / Galley Ave,43.6423868992423,-79.4498651325258,4_leg,"N,E,S,W",,1,1,1,1,2380,425,42,2380,425,42,8R,2023-02-15T08:15:00,328,2023-02-15T17:00:00,436,1
48395,2023-02-16,Mount Pleasant Rd / Merton St,43.6981609781623,-79.3864739095424,4_leg,"N,E,S,W",,1,1,1,1,19525,1226,40,19525,1226,40,8R,2023-02-16T07:45:00,2798,2023-02-16T16:15:00,2875,0
48397,2023-02-14,Mount Pleasant Rd / Merton St,43.6981609781623,-79.3864739095424,4_leg,"N,E,S,W",,1,1,1,1,19216,1811,43,19216,1811,43,8R,2023-02-14T08:00:00,2722,2023-02-14T16:45:00,2940,0
48399,2023-02-15,Mount Pleasant Rd / Merton St,43.6981609781623,-79.3864739095424,4_leg,"N,E,S,W",,1,1,1,1,18377,1436,37,18377,1436,37,8R,2023-02-15T08:15:00,2617,2023-02-15T17:00:00,2790,0
48401,2023-02-16,Finch Ave E / Sandhurst Crcl (East),43.8088253123127,-79.2627759875139,4_leg,"N,E,S,W",,1,1,1,1,11511,367,1,11511,367,1,8R,2023-02-16T08:15:00,1882,2023-02-16T17:00:00,1726,0
48403,2023-02-14,Finch Ave E / Sandhurst Crcl (East),43.8088253123127,-79.2627759875139,4_leg,"N,E,S,W",,1,1,1,1,11706,400,2,11706,400,2,8R,2023-02-14T08:00:00,2049,2023-02-14T16:30:00,1819,0
48405,2023-02-15,Finch Ave E / Sandhurst Crcl (East),43.8088253123127,-79.2627759875139,4_leg,"N,E,S,W",,1,1,1,1,11137,314,2,11137,314,2,8R,2023-02-15T08:00:00,1799,2023-02-15T17:00:00,1788,0
48407,2023-02-16,Don Mills Rd / Steeles Ave E,43.8111841512224,-79.3607769603845,4_leg,"N,E,S,W",,1,1,1,1,26417,1402,1,26417,1402,1,8R,2023-02-16T08:15:00,3842,2023-02-16T17:00:00,4006,1
48511,2023-03-01,Jane St / Denison Rd E / Trethewey Dr,43.6975937104383,-79.5023795727008,4_leg,"N,E,S,W",,1,1,1,1,17875,2210,1,17875,2210,1,8R,2023-03-01T08:00:00,2621,2023-03-01T16:30:00,2754,1
48513,2023-03-01,Platinum Dr / Trethewey Dr / Tedder St / Trethewey Park West Trl,43.6973316495508,-79.4990216456073,4_leg,"N,E,S,W",,1,1,1,1,6371,255,1,6371,255,1,8R,2023-03-01T08:15:00,993,2023-03-01T16:45:00,1117,1
48515,2023-03-01,Chiswick Ave / Millennium Dr / Trethewey Dr,43.697142837984,-79.496627218797,4_leg,"N,E,S,W",,1,1,1,1,6090,176,4,6090,176,4,8R,2023-03-01T08:00:00,944,2023-03-01T16:30:00,1083,1
48517,2023-03-01,Brookhaven Dr / Trethewey Dr,43.6969376832527,-79.493873849403,3_leg,"N,E,W",S,1,1,0,1,6881,354,3,6881,354,3,8R,2023-03-01T08:15:00,1051,2023-03-01T16:30:00,1286,1
48519,2023-03-01,Trethewey Dr / Martha Eaton Way,43.6964291665112,-79.4901641997247,3_leg,"N,E,W",S,1,1,0,1,6684,495,0,6684,495,0,8R,2023-03-01T08:15:00,1032,2023-03-01T16:30:00,1231,1
48521,2023-03-01,Todd Baylis Blvd / Trethewey Dr,43.6952209289768,-79.4876269058738,4_leg,"N,E,S,W",,1,1,1,1,8312,412,2,8312,412,2,8R,2023-03-01T08:15:00,1271,2023-03-01T16:30:00,1364,1
48523,2023-03-01,Black Creek Dr / Trethewey Dr,43.6946118259552,-79.4861064324166,4_leg,"N,E,S,W",,1,1,1,1,25027,54,5,25027,54,5,8R,2023-03-01T07:45:00,3618,2023-03-01T17:00:00,3690,1
48525,2023-03-01,Greenbrook Dr / Trethewey Dr,43.6935368170535,-79.4840201730692,4_leg,"N,E,S,W",,1,1,1,1,8852,53,4,8852,53,4,8R,2023-03-01T08:00:00,1409,2023-03-01T16:30:00,1444,1
48527,2023-03-01,Trethewey Dr / Clearview Hts (West),43.6934089268546,-79.4832665287595,3_leg,"E,S,W",N,0,1,1,1,8774,53,2,8774,53,2,8R,2023-03-01T08:00:00,1395,2023-03-01T16:30:00,1437,1
48529,2023-02-28,Paulson Rd / Trethewey Dr,43.6937073727401,-79.4822456243512,3_leg,"N,E,W",S,1,1,0,1,7613,92,1,7613,92,1,8R,2023-02-28T08:00:00,1174,2023-02-28T16:30:00,1223,1
48531,2023-02-28,King George's Dr / Trethewey Dr,43.6936677781085,-79.4793633507205,3_leg,"N,E,W",S,1,1,0,1,7633,66,0,7633,66,0,8R,2023-02-28T08:00:00,1212,2023-02-28T16:30:00,1252,1
48533,2023-02-28,Trethewey Dr / Clearview Hts (East),43.6932467463236,-79.4785042863217,4_leg,"N,E,S,W",,1,1,1,1,7301,292,1,7301,292,1,8R,2023-02-28T08:00:00,1218,2023-02-28T16:30:00,1254,1
48535,2023-02-28,Irving Rd / Yorktown Dr / Trethewey Dr,43.6923946204521,-79.4772920567365,4_leg,"N,E,S,W",,1,1,1,1,6848,91,0,6848,91,0,8R,2023-02-28T08:00:00,1200,2023-02-28T16:15:00,1135,1
48537,2023-02-28,Yore Rd / Trethewey Dr,43.6908524726764,-79.475417404844,3_leg,"N,E,S",W,1,1,1,0,12793,94,0,12793,94,0,8R,2023-02-28T08:15:00,2090,2023-02-28T16:30:00,1987,1
48539,2023-02-28,Trethewey Dr / Keele St / Eglinton Ave W,43.6901653537824,-79.4750626865986,4_leg,"N,E,S,W",,1,1,1,1,20223,1878,0,20223,1878,0,8R,2023-02-28T08:15:00,3037,2023-02-28T16:45:00,3186,0
48541,2023-02-25,Fairview Mall / Fairview Mall Dr / Hwy 404 S Fairview Mall Ramp / Hwy 404 S Ramp,43.7787085354688,-79.3415987520867,4_leg,"N,E,S,W",,1,1,1,1,12646,0,0,12646,0,0,8R,2023-02-25T08:30:00,1023,2023-02-25T14:00:00,2061,0
48543,2023-02-28,Midland Ave: Walkway 1 E of Midland and N of Mcnicoll - Walkway S of Artillery and E of Midland,43.816097460661105,-79.29291664918271,3_leg,"N,S,W",E,1,0,1,1,7550,100,1,7550,100,1,8R,2023-02-28T08:30:00,999,2023-02-28T17:00:00,1191,0
48849,2023-04-26,Gade Dr / Nash Dr,43.7293349035865,-79.4895750416,3_leg,"E,S,W",N,0,1,1,1,607,79,4,607,79,4,8R,2023-04-26T07:45:00,199,2023-04-26T14:00:00,82,1
48545,2023-02-28,Midland Ave / Walkway/1 /2of Midland and N of Mcnicoll,43.814595000000004,-79.292225,4_leg,"N,E,S,W",,1,1,1,1,18548,524,1,18548,524,1,8R,2023-02-28T08:15:00,2675,2023-02-28T16:45:00,2924,0
48547,2023-02-28,Midland Ave / Copthorne Ave / Passmore Ave,43.8207076003962,-79.2949342690737,4_leg,"N,E,S,W",,1,1,1,1,9459,196,1,9459,196,1,8R,2023-02-28T08:30:00,1290,2023-02-28T17:00:00,1503,0
48549,2023-02-28,Lake Shore Blvd E / Carlaw Ave,43.6550041406596,-79.3374314036638,4_leg,"N,E,S,W",,1,1,1,1,18334,199,2,18334,199,2,8R,2023-02-28T08:00:00,2522,2023-02-28T16:45:00,2691,1
48551,2023-02-28,Neilson Rd / Neilson Park Dr,43.8145090445409,-79.226802328736,3_leg,"N,E,S",W,1,1,1,0,7344,65,3,7344,65,3,8R,2023-02-28T08:00:00,1301,2023-02-28T17:00:00,1251,1
48553,2023-02-28,Galloway Rd / Coronation Dr,43.7601757841057,-79.1939072607203,3_leg,"N,E,S",W,1,1,1,0,2589,268,0,2589,268,0,8R,2023-02-28T08:15:00,446,2023-02-28T17:00:00,417,1
48555,2023-02-28,McCowan Rd / Big Red Ave / Bridley Dr,43.814208663875,-79.2703328246673,4_leg,"N,E,S,W",,1,1,1,1,12153,145,0,12153,145,0,8R,2023-02-28T08:00:00,1629,2023-02-28T16:45:00,1920,1
48557,2023-03-23,Pearson Ave / Roncesvalles Ave,43.6419094880344,-79.4473504494518,3_leg,"N,S,W",E,1,0,1,1,4499,1992,101,4499,1992,101,8R,2023-03-23T08:30:00,531,2023-03-23T17:00:00,793,1
48559,2023-02-28,Poplar Rd / Coronation Dr (South),43.7615456703039,-79.1891368006946,4_leg,"N,E,S,W",,1,1,1,1,2380,123,1,2380,123,1,8R,2023-02-28T08:00:00,449,2023-02-28T16:30:00,429,1
48561,2023-03-21,Niagara St / Tecumseth St,43.6413894845477,-79.4044387264698,3_leg,"N,S,W",E,1,0,1,1,1764,876,118,1764,876,118,8R,2023-03-21T08:15:00,354,2023-03-21T17:00:00,223,0
48563,2023-03-23,Millwood Rd / Overlea Blvd,43.7019179111745,-79.352842379966,3_leg,"N,E,W",S,1,1,0,1,21647,319,60,21647,319,60,8S,2023-03-23T08:15:00,2634,2023-03-23T14:45:00,3345,0
48565,2023-03-25,Millwood Rd / Overlea Blvd,43.7019179111745,-79.352842379966,3_leg,"N,E,W",S,1,1,0,1,19781,156,10,19781,156,10,8R,2023-03-25T08:30:00,1679,2023-03-25T14:00:00,3172,1
48567,2023-03-25,Overlea Blvd / Leaside Park Dr,43.7032813463087,-79.3516675093208,3_leg,"E,S,W",N,0,1,1,1,11128,152,6,11128,152,6,8R,2023-03-25T08:30:00,1005,2023-03-25T14:00:00,1765,1
48569,2023-03-23,Overlea Blvd / Leaside Park Dr,43.7032813463087,-79.3516675093208,3_leg,"E,S,W",N,0,1,1,1,11968,295,38,11968,295,38,8S,2023-03-23T08:30:00,1243,2023-03-23T16:00:00,1861,0
48571,2023-03-23,Overlea Blvd / Thorncliffe Park Dr (West),43.7050066507369,-79.3498772021466,4_leg,"N,E,S,W",,1,1,1,1,15262,2516,41,15262,2516,41,8S,2023-03-23T08:30:00,1533,2023-03-23T17:00:00,2407,0
48487,2023-02-25,York Mills Rd / Don Mills Rd,43.7558117619183,-79.3470452114874,4_leg,"N,E,S,W",,1,1,1,1,24524,835,0,24524,835,0,8R,2023-02-25T08:30:00,1873,2023-02-25T16:00:00,4007,0
48489,2023-02-25,Don Mills Rd / Mallard Rd,43.7482141355642,-79.3463523490659,3_leg,"N,S,W",E,1,0,1,1,13026,211,0,13026,211,0,8R,2023-02-25T08:30:00,884,2023-02-25T16:00:00,2226,0
48491,2023-02-25,Don Mills Rd / Chipping Rd,43.744735602096,-79.3454453550639,3_leg,"N,E,S",W,1,1,1,0,12204,105,1,12204,105,1,8R,2023-02-25T08:30:00,760,2023-02-25T14:00:00,2124,0
48493,2023-02-25,Don Mills Rd / Lawrence Ave E,43.7371733475081,-79.3434482925549,4_leg,"N,E,S,W",,1,1,1,1,22583,2043,0,22583,2043,0,8R,2023-02-25T08:30:00,1762,2023-02-25T16:00:00,3632,0
48495,2023-02-25,Lawrence Ave E / The Donway W,43.7365076145106,-79.3465461786428,4_leg,"N,E,S,W",,1,1,1,1,15067,1213,1,15067,1213,1,8R,2023-02-25T08:30:00,1171,2023-02-25T14:00:00,2421,0
48497,2023-02-25,Lawrence Ave E / The Donway E,43.7376957701331,-79.3409775414825,4_leg,"N,E,S,W",,1,1,1,1,15426,189,2,15426,189,2,8R,2023-02-25T08:30:00,1296,2023-02-25T14:00:00,2362,0
48451,2023-02-25,Don Mills Rd W to Goodview Rd,43.78137057971979,-79.35200223188792,3_leg,"N,E,W",S,1,1,0,1,6268,676,2,6268,676,2,8R,2023-02-25T08:30:00,575,2023-02-25T16:00:00,980,0
48453,2023-02-25,Don Mills Rd / Premier Davis Blvd,43.7964391033146,-79.3551972873206,3_leg,"N,E,S",W,1,1,1,0,8532,145,3,8532,145,3,8R,2023-02-25T08:30:00,747,2023-02-25T16:00:00,1299,0
48455,2023-02-25,Don Mills Rd / Don Mills Rd E / Don Mills Rd W / Van Horne Ave,43.7873450181836,-79.3530299647219,4_leg,"N,E,S,W",,1,1,1,1,13799,1019,2,13799,1019,2,8R,2023-02-25T08:30:00,1205,2023-02-25T16:30:00,2188,0
48457,2023-02-25,Finch Ave E / Linus Rd / Brahms Ave,43.7919621649671,-79.3580748102644,4_leg,"N,E,S,W",,1,1,1,1,13939,365,2,13939,365,2,8R,2023-02-25T08:30:00,1309,2023-02-25T14:00:00,2242,0
48459,2023-02-25,Don Mills Rd E / Deerford Rd,43.7854159768933,-79.3507333655551,2_leg_other,"E,S","N,W",0,1,1,0,4937,1359,0,4937,1359,0,8R,2023-02-25T08:30:00,394,2023-02-25T14:00:00,835,0
48615,2023-03-28,Culford Rd / Maple Leaf Dr,43.7123609740942,-79.490155811819,4_leg,"N,E,S,W",,1,1,1,1,5931,392,8,5931,392,8,8R,2023-03-28T07:45:00,1176,2023-03-28T16:30:00,1096,1
48617,2023-03-28,Rustic Rd / Culford Rd,43.7152078881196,-79.4908563193242,4_leg,"N,E,S,W",,1,1,1,1,3596,606,8,3596,606,8,8R,2023-03-28T07:45:00,670,2023-03-28T16:30:00,594,1
